code,year,value,inicator
TGO,1983,12.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1984,11.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1985,11.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1986,11.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1987,11.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1988,11.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1989,11.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1990,11.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1991,11.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1992,10.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1993,10.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1994,10.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1995,10.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1996,10.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1997,10.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1998,9.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,1999,9.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2000,9.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2001,9.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2002,9.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2003,8.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2004,8.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2005,8.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2006,8.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2007,8.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2008,7.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2009,7.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2010,7.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2011,7.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2012,7.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2013,6.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2014,6.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2015,6.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2016,6.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TGO,2019,679.29,SPP_GDPPC: GDP per capita (current US$)
TKL,1970,61.78,DM_LIFE_EXP: Life expectancy
TKL,1971,62.10,DM_LIFE_EXP: Life expectancy
TKL,1972,62.42,DM_LIFE_EXP: Life expectancy
TKL,1973,62.71,DM_LIFE_EXP: Life expectancy
TKL,1974,62.89,DM_LIFE_EXP: Life expectancy
TKL,1975,63.10,DM_LIFE_EXP: Life expectancy
TKL,1976,63.32,DM_LIFE_EXP: Life expectancy
TKL,1977,63.73,DM_LIFE_EXP: Life expectancy
TKL,1978,64.14,DM_LIFE_EXP: Life expectancy
TKL,1979,64.70,DM_LIFE_EXP: Life expectancy
TKL,1980,65.18,DM_LIFE_EXP: Life expectancy
TKL,1981,65.70,DM_LIFE_EXP: Life expectancy
TKL,1982,66.13,DM_LIFE_EXP: Life expectancy
TKL,1983,66.64,DM_LIFE_EXP: Life expectancy
TKL,1984,67.09,DM_LIFE_EXP: Life expectancy
TKL,1985,67.55,DM_LIFE_EXP: Life expectancy
TKL,1986,67.93,DM_LIFE_EXP: Life expectancy
TKL,1987,68.29,DM_LIFE_EXP: Life expectancy
TKL,1988,68.59,DM_LIFE_EXP: Life expectancy
TKL,1989,68.88,DM_LIFE_EXP: Life expectancy
TKL,1990,69.18,DM_LIFE_EXP: Life expectancy
TKL,1991,69.45,DM_LIFE_EXP: Life expectancy
TKL,1992,69.73,DM_LIFE_EXP: Life expectancy
TKL,1993,70.01,DM_LIFE_EXP: Life expectancy
TKL,1994,70.28,DM_LIFE_EXP: Life expectancy
TKL,1995,70.56,DM_LIFE_EXP: Life expectancy
TKL,1996,70.83,DM_LIFE_EXP: Life expectancy
TKL,1997,71.09,DM_LIFE_EXP: Life expectancy
TKL,1998,71.36,DM_LIFE_EXP: Life expectancy
TKL,1999,71.63,DM_LIFE_EXP: Life expectancy
TKL,2000,71.89,DM_LIFE_EXP: Life expectancy
TKL,2001,72.13,DM_LIFE_EXP: Life expectancy
TKL,2002,72.34,DM_LIFE_EXP: Life expectancy
TKL,2003,72.56,DM_LIFE_EXP: Life expectancy
TKL,2004,72.77,DM_LIFE_EXP: Life expectancy
TKL,2005,72.98,DM_LIFE_EXP: Life expectancy
TKL,2006,73.17,DM_LIFE_EXP: Life expectancy
TKL,2007,73.38,DM_LIFE_EXP: Life expectancy
TKL,2008,73.52,DM_LIFE_EXP: Life expectancy
TKL,2009,73.70,DM_LIFE_EXP: Life expectancy
TKL,2010,73.88,DM_LIFE_EXP: Life expectancy
TKL,2011,74.08,DM_LIFE_EXP: Life expectancy
TKL,2012,74.25,DM_LIFE_EXP: Life expectancy
TKL,2013,74.44,DM_LIFE_EXP: Life expectancy
TKL,2014,74.61,DM_LIFE_EXP: Life expectancy
TKL,2015,74.72,DM_LIFE_EXP: Life expectancy
TKL,2016,74.82,DM_LIFE_EXP: Life expectancy
TKL,2017,74.90,DM_LIFE_EXP: Life expectancy
TKL,2018,75.00,DM_LIFE_EXP: Life expectancy
TKL,2019,75.08,DM_LIFE_EXP: Life expectancy
TKL,2020,75.18,DM_LIFE_EXP: Life expectancy
TKL,2021,75.23,DM_LIFE_EXP: Life expectancy
TKL,1970,1.71,DM_POP_TOT: Total population
TKL,1971,1.66,DM_POP_TOT: Total population
TKL,1972,1.63,DM_POP_TOT: Total population
TKL,1973,1.62,DM_POP_TOT: Total population
TKL,1974,1.62,DM_POP_TOT: Total population
TKL,1975,1.62,DM_POP_TOT: Total population
TKL,1976,1.63,DM_POP_TOT: Total population
TKL,1977,1.64,DM_POP_TOT: Total population
TKL,1978,1.64,DM_POP_TOT: Total population
TKL,1979,1.65,DM_POP_TOT: Total population
TKL,1980,1.65,DM_POP_TOT: Total population
TKL,1981,1.64,DM_POP_TOT: Total population
TKL,1982,1.64,DM_POP_TOT: Total population
TKL,1983,1.66,DM_POP_TOT: Total population
TKL,1984,1.70,DM_POP_TOT: Total population
TKL,1985,1.74,DM_POP_TOT: Total population
TKL,1986,1.76,DM_POP_TOT: Total population
TKL,1987,1.75,DM_POP_TOT: Total population
TKL,1988,1.72,DM_POP_TOT: Total population
TKL,1989,1.69,DM_POP_TOT: Total population
TKL,1990,1.67,DM_POP_TOT: Total population
TKL,1991,1.66,DM_POP_TOT: Total population
TKL,1992,1.65,DM_POP_TOT: Total population
TKL,1993,1.65,DM_POP_TOT: Total population
TKL,1994,1.64,DM_POP_TOT: Total population
TKL,1995,1.63,DM_POP_TOT: Total population
TKL,1996,1.63,DM_POP_TOT: Total population
TKL,1997,1.63,DM_POP_TOT: Total population
TKL,1998,1.64,DM_POP_TOT: Total population
TKL,1999,1.65,DM_POP_TOT: Total population
TKL,2000,1.67,DM_POP_TOT: Total population
TKL,2001,1.68,DM_POP_TOT: Total population
TKL,2002,1.65,DM_POP_TOT: Total population
TKL,2003,1.58,DM_POP_TOT: Total population
TKL,2004,1.51,DM_POP_TOT: Total population
TKL,2005,1.43,DM_POP_TOT: Total population
TKL,2006,1.37,DM_POP_TOT: Total population
TKL,2007,1.34,DM_POP_TOT: Total population
TKL,2008,1.35,DM_POP_TOT: Total population
TKL,2009,1.36,DM_POP_TOT: Total population
TKL,2010,1.37,DM_POP_TOT: Total population
TKL,2011,1.38,DM_POP_TOT: Total population
TKL,2012,1.44,DM_POP_TOT: Total population
TKL,2013,1.50,DM_POP_TOT: Total population
TKL,2014,1.49,DM_POP_TOT: Total population
TKL,2015,1.45,DM_POP_TOT: Total population
TKL,2016,1.43,DM_POP_TOT: Total population
TKL,2017,1.49,DM_POP_TOT: Total population
TKL,2018,1.62,DM_POP_TOT: Total population
TKL,2019,1.75,DM_POP_TOT: Total population
TKL,2020,1.83,DM_POP_TOT: Total population
TKL,2021,1.85,DM_POP_TOT: Total population
TON,1970,49.38,CME_MRY0T4: Under-five mortality rate
TON,1971,46.27,CME_MRY0T4: Under-five mortality rate
TON,1972,43.46,CME_MRY0T4: Under-five mortality rate
TON,1973,41.08,CME_MRY0T4: Under-five mortality rate
TON,1974,38.91,CME_MRY0T4: Under-five mortality rate
TON,1975,36.99,CME_MRY0T4: Under-five mortality rate
TON,1976,35.26,CME_MRY0T4: Under-five mortality rate
TON,1977,33.68,CME_MRY0T4: Under-five mortality rate
TON,1978,32.21,CME_MRY0T4: Under-five mortality rate
TON,1979,30.85,CME_MRY0T4: Under-five mortality rate
TON,1980,29.63,CME_MRY0T4: Under-five mortality rate
TON,1981,28.66,CME_MRY0T4: Under-five mortality rate
TON,1982,27.82,CME_MRY0T4: Under-five mortality rate
TON,1983,27.06,CME_MRY0T4: Under-five mortality rate
TON,1984,26.41,CME_MRY0T4: Under-five mortality rate
TON,1985,25.80,CME_MRY0T4: Under-five mortality rate
TON,1986,25.19,CME_MRY0T4: Under-five mortality rate
TON,1987,24.55,CME_MRY0T4: Under-five mortality rate
TON,1988,23.81,CME_MRY0T4: Under-five mortality rate
TON,1989,23.02,CME_MRY0T4: Under-five mortality rate
TON,1990,22.19,CME_MRY0T4: Under-five mortality rate
TON,1991,21.36,CME_MRY0T4: Under-five mortality rate
TON,1992,20.61,CME_MRY0T4: Under-five mortality rate
TON,1993,19.96,CME_MRY0T4: Under-five mortality rate
TON,1994,19.39,CME_MRY0T4: Under-five mortality rate
TON,1995,18.90,CME_MRY0T4: Under-five mortality rate
TON,1996,18.50,CME_MRY0T4: Under-five mortality rate
TON,1997,18.14,CME_MRY0T4: Under-five mortality rate
TON,1998,17.77,CME_MRY0T4: Under-five mortality rate
TON,1999,17.39,CME_MRY0T4: Under-five mortality rate
TON,2000,16.97,CME_MRY0T4: Under-five mortality rate
TON,2001,16.51,CME_MRY0T4: Under-five mortality rate
TON,2002,16.04,CME_MRY0T4: Under-five mortality rate
TON,2003,15.58,CME_MRY0T4: Under-five mortality rate
TON,2004,15.15,CME_MRY0T4: Under-five mortality rate
TON,2005,14.75,CME_MRY0T4: Under-five mortality rate
TON,2006,14.39,CME_MRY0T4: Under-five mortality rate
TON,2007,14.04,CME_MRY0T4: Under-five mortality rate
TON,2008,13.72,CME_MRY0T4: Under-five mortality rate
TON,2009,13.44,CME_MRY0T4: Under-five mortality rate
TON,2010,13.18,CME_MRY0T4: Under-five mortality rate
TON,2011,12.94,CME_MRY0T4: Under-five mortality rate
TON,2012,12.76,CME_MRY0T4: Under-five mortality rate
TON,2013,12.59,CME_MRY0T4: Under-five mortality rate
TON,2014,12.48,CME_MRY0T4: Under-five mortality rate
TON,2015,12.37,CME_MRY0T4: Under-five mortality rate
TON,2016,12.25,CME_MRY0T4: Under-five mortality rate
TON,2017,12.10,CME_MRY0T4: Under-five mortality rate
TON,2018,11.91,CME_MRY0T4: Under-five mortality rate
TON,2019,11.70,CME_MRY0T4: Under-five mortality rate
TON,2020,11.43,CME_MRY0T4: Under-five mortality rate
TON,2021,11.14,CME_MRY0T4: Under-five mortality rate
TON,1970,63.23,DM_LIFE_EXP: Life expectancy
TON,1971,63.66,DM_LIFE_EXP: Life expectancy
TON,1972,63.98,DM_LIFE_EXP: Life expectancy
TON,1973,64.24,DM_LIFE_EXP: Life expectancy
TON,1974,64.60,DM_LIFE_EXP: Life expectancy
TON,1975,64.84,DM_LIFE_EXP: Life expectancy
TON,1976,65.13,DM_LIFE_EXP: Life expectancy
TON,1977,65.30,DM_LIFE_EXP: Life expectancy
TON,1978,65.58,DM_LIFE_EXP: Life expectancy
TON,1979,65.78,DM_LIFE_EXP: Life expectancy
TON,1980,65.96,DM_LIFE_EXP: Life expectancy
TON,1981,66.13,DM_LIFE_EXP: Life expectancy
TON,1982,66.07,DM_LIFE_EXP: Life expectancy
TON,1983,66.37,DM_LIFE_EXP: Life expectancy
TON,1984,66.48,DM_LIFE_EXP: Life expectancy
TON,1985,66.63,DM_LIFE_EXP: Life expectancy
TON,1986,66.75,DM_LIFE_EXP: Life expectancy
TON,1987,66.88,DM_LIFE_EXP: Life expectancy
TON,1988,67.03,DM_LIFE_EXP: Life expectancy
TON,1989,67.16,DM_LIFE_EXP: Life expectancy
TON,1990,67.29,DM_LIFE_EXP: Life expectancy
TON,1991,67.52,DM_LIFE_EXP: Life expectancy
TON,1992,67.69,DM_LIFE_EXP: Life expectancy
TON,1993,67.85,DM_LIFE_EXP: Life expectancy
TON,1994,68.01,DM_LIFE_EXP: Life expectancy
TON,1995,68.17,DM_LIFE_EXP: Life expectancy
TON,1996,68.32,DM_LIFE_EXP: Life expectancy
TON,1997,68.49,DM_LIFE_EXP: Life expectancy
TON,1998,68.64,DM_LIFE_EXP: Life expectancy
TON,1999,68.81,DM_LIFE_EXP: Life expectancy
TON,2000,68.98,DM_LIFE_EXP: Life expectancy
TON,2001,69.13,DM_LIFE_EXP: Life expectancy
TON,2002,69.33,DM_LIFE_EXP: Life expectancy
TON,2003,69.49,DM_LIFE_EXP: Life expectancy
TON,2004,69.67,DM_LIFE_EXP: Life expectancy
TON,2005,69.77,DM_LIFE_EXP: Life expectancy
TON,2006,69.89,DM_LIFE_EXP: Life expectancy
TON,2007,70.05,DM_LIFE_EXP: Life expectancy
TON,2008,70.16,DM_LIFE_EXP: Life expectancy
TON,2009,70.01,DM_LIFE_EXP: Life expectancy
TON,2010,70.32,DM_LIFE_EXP: Life expectancy
TON,2011,70.38,DM_LIFE_EXP: Life expectancy
TON,2012,70.44,DM_LIFE_EXP: Life expectancy
TON,2013,70.51,DM_LIFE_EXP: Life expectancy
TON,2014,70.54,DM_LIFE_EXP: Life expectancy
TON,2015,70.61,DM_LIFE_EXP: Life expectancy
TON,2016,70.66,DM_LIFE_EXP: Life expectancy
TON,2017,70.71,DM_LIFE_EXP: Life expectancy
TON,2018,70.78,DM_LIFE_EXP: Life expectancy
TON,2019,70.87,DM_LIFE_EXP: Life expectancy
TON,2020,70.93,DM_LIFE_EXP: Life expectancy
TON,2021,70.99,DM_LIFE_EXP: Life expectancy
TON,1970,86.48,DM_POP_TOT: Total population
TON,1971,87.90,DM_POP_TOT: Total population
TON,1972,89.28,DM_POP_TOT: Total population
TON,1973,90.61,DM_POP_TOT: Total population
TON,1974,92.01,DM_POP_TOT: Total population
TON,1975,93.48,DM_POP_TOT: Total population
TON,1976,94.92,DM_POP_TOT: Total population
TON,1977,95.85,DM_POP_TOT: Total population
TON,1978,96.23,DM_POP_TOT: Total population
TON,1979,96.51,DM_POP_TOT: Total population
TON,1980,96.71,DM_POP_TOT: Total population
TON,1981,96.85,DM_POP_TOT: Total population
TON,1982,96.93,DM_POP_TOT: Total population
TON,1983,96.98,DM_POP_TOT: Total population
TON,1984,97.02,DM_POP_TOT: Total population
TON,1985,97.05,DM_POP_TOT: Total population
TON,1986,97.08,DM_POP_TOT: Total population
TON,1987,97.39,DM_POP_TOT: Total population
TON,1988,97.94,DM_POP_TOT: Total population
TON,1989,98.38,DM_POP_TOT: Total population
TON,1990,98.73,DM_POP_TOT: Total population
TON,1991,99.01,DM_POP_TOT: Total population
TON,1992,99.26,DM_POP_TOT: Total population
TON,1993,99.49,DM_POP_TOT: Total population
TON,1994,99.73,DM_POP_TOT: Total population
TON,1995,99.98,DM_POP_TOT: Total population
TON,1996,100.20,DM_POP_TOT: Total population
TON,1997,100.66,DM_POP_TOT: Total population
TON,1998,101.34,DM_POP_TOT: Total population
TON,1999,101.98,DM_POP_TOT: Total population
TON,2000,102.60,DM_POP_TOT: Total population
TON,2001,103.21,DM_POP_TOT: Total population
TON,2002,103.80,DM_POP_TOT: Total population
TON,2003,104.41,DM_POP_TOT: Total population
TON,2004,105.04,DM_POP_TOT: Total population
TON,2005,105.63,DM_POP_TOT: Total population
TON,2006,106.19,DM_POP_TOT: Total population
TON,2007,106.64,DM_POP_TOT: Total population
TON,2008,106.93,DM_POP_TOT: Total population
TON,2009,107.14,DM_POP_TOT: Total population
TON,2010,107.38,DM_POP_TOT: Total population
TON,2011,107.61,DM_POP_TOT: Total population
TON,2012,107.50,DM_POP_TOT: Total population
TON,2013,107.09,DM_POP_TOT: Total population
TON,2014,106.63,DM_POP_TOT: Total population
TON,2015,106.12,DM_POP_TOT: Total population
TON,2016,105.71,DM_POP_TOT: Total population
TON,2017,105.42,DM_POP_TOT: Total population
TON,2018,105.15,DM_POP_TOT: Total population
TON,2019,104.95,DM_POP_TOT: Total population
TON,2020,105.25,DM_POP_TOT: Total population
TON,2021,106.02,DM_POP_TOT: Total population
TON,2018,3.22,ECON_GVT_HLTH_EXP_PTGDP: government expenditure on health (% GDP)
TON,2018,99.44,ED_15-24_LR: Youth literacy rate for 15-24 years
TON,2019,98.21,ED_CR_L1: Completion rate for children of primary school age
TON,2019,70.88,ED_CR_L2: Completion rate for adolescents of lower secondary school age
TON,1975,0.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1976,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1977,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1978,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1979,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1980,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1981,0.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1982,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1983,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1984,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1985,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1986,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1987,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1988,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
TON,1989,0.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
